UNIT TEST 1

Testing fullDeckCount():
Test player 0 with 0 deck cards, 0 hand cards, 0 discard cards, counting card 6: PASS
Test player 1 with 7 deck cards, 0 hand cards, 0 discard cards, using card 0: FAIL (Actual: 0, Expected: -7) (unittest2.c:138)
Test player 1 with 7 deck cards, 0 hand cards, 0 discard cards, using card 1: FAIL (Actual: 0, Expected: 7) (unittest2.c:138)
Test player 1 with 7 deck cards, 0 hand cards, 0 discard cards, using card 2: FAIL (Actual: 0, Expected: 21) (unittest2.c:138)
Test player 1 with 7 deck cards, 0 hand cards, 0 discard cards, using card 3: FAIL (Actual: 0, Expected: 42) (unittest2.c:138)
Test player 1 with 7 deck cards, 0 hand cards, 0 discard cards, using card 16: FAIL (Actual: 0, Expected: 7) (unittest2.c:138)
Test player 1 with 7 deck cards, 0 hand cards, 0 discard cards, using card 10: PASS
Test player 1 with 7 deck cards, 0 hand cards, 1 discard cards, using mixed cards: FAIL (Actual: -2, Expected: 8) (unittest2.c:100)
Test player 1 with 7 deck cards, 0 hand cards, 1 discard cards, using card 0: FAIL (Actual: -2, Expected: -8) (unittest2.c:138)
Test player 1 with 7 deck cards, 0 hand cards, 1 discard cards, using card 1: FAIL (Actual: 2, Expected: 8) (unittest2.c:138)
Test player 1 with 7 deck cards, 0 hand cards, 1 discard cards, using card 2: FAIL (Actual: 6, Expected: 24) (unittest2.c:138)
Test player 1 with 7 deck cards, 0 hand cards, 1 discard cards, using card 3: FAIL (Actual: 12, Expected: 48) (unittest2.c:138)
Test player 1 with 7 deck cards, 0 hand cards, 1 discard cards, using card 16: FAIL (Actual: 2, Expected: 8) (unittest2.c:138)
Test player 1 with 7 deck cards, 0 hand cards, 1 discard cards, using card 10: PASS
Test player 1 with 7 deck cards, 0 hand cards, 2 discard cards, using mixed cards: FAIL (Actual: 0, Expected: 9) (unittest2.c:100)
Test player 1 with 7 deck cards, 0 hand cards, 2 discard cards, using card 0: FAIL (Actual: -4, Expected: -9) (unittest2.c:138)
Test player 1 with 7 deck cards, 0 hand cards, 2 discard cards, using card 1: FAIL (Actual: 4, Expected: 9) (unittest2.c:138)
Test player 1 with 7 deck cards, 0 hand cards, 2 discard cards, using card 2: FAIL (Actual: 12, Expected: 27) (unittest2.c:138)
Test player 1 with 7 deck cards, 0 hand cards, 2 discard cards, using card 3: FAIL (Actual: 24, Expected: 54) (unittest2.c:138)
Test player 1 with 7 deck cards, 0 hand cards, 2 discard cards, using card 16: FAIL (Actual: 4, Expected: 9) (unittest2.c:138)
Test player 1 with 7 deck cards, 0 hand cards, 2 discard cards, using card 10: PASS
Test player 1 with 7 deck cards, 0 hand cards, 3 discard cards, using mixed cards: FAIL (Actual: 6, Expected: 13) (unittest2.c:100)
Test player 1 with 7 deck cards, 0 hand cards, 3 discard cards, using card 0: FAIL (Actual: -6, Expected: -10) (unittest2.c:138)
Test player 1 with 7 deck cards, 0 hand cards, 3 discard cards, using card 1: FAIL (Actual: 6, Expected: 10) (unittest2.c:138)
Test player 1 with 7 deck cards, 0 hand cards, 3 discard cards, using card 2: FAIL (Actual: 18, Expected: 30) (unittest2.c:138)
Test player 1 with 7 deck cards, 0 hand cards, 3 discard cards, using card 3: FAIL (Actual: 36, Expected: 60) (unittest2.c:138)
Test player 1 with 7 deck cards, 0 hand cards, 3 discard cards, using card 16: FAIL (Actual: 6, Expected: 10) (unittest2.c:138)
Test player 1 with 7 deck cards, 0 hand cards, 3 discard cards, using card 10: FAIL (Actual: 0, Expected: 10) (unittest2.c:138)
Test player 1 with 7 deck cards, 0 hand cards, 4 discard cards, using mixed cards: FAIL (Actual: 18, Expected: 19) (unittest2.c:100)
Test player 1 with 7 deck cards, 0 hand cards, 4 discard cards, using card 0: FAIL (Actual: -8, Expected: -11) (unittest2.c:138)
Test player 1 with 7 deck cards, 0 hand cards, 4 discard cards, using card 1: FAIL (Actual: 8, Expected: 11) (unittest2.c:138)
Test player 1 with 7 deck cards, 0 hand cards, 4 discard cards, using card 2: FAIL (Actual: 24, Expected: 33) (unittest2.c:138)
Test player 1 with 7 deck cards, 0 hand cards, 4 discard cards, using card 3: FAIL (Actual: 48, Expected: 66) (unittest2.c:138)
Test player 1 with 7 deck cards, 0 hand cards, 4 discard cards, using card 16: FAIL (Actual: 8, Expected: 11) (unittest2.c:138)
Test player 1 with 7 deck cards, 0 hand cards, 4 discard cards, using card 10: FAIL (Actual: 0, Expected: 11) (unittest2.c:138)
Test player 1 with 7 deck cards, 1 hand cards, 0 discard cards, using mixed cards: FAIL (Actual: -1, Expected: 8) (unittest2.c:100)
Test player 1 with 7 deck cards, 1 hand cards, 0 discard cards, using card 0: FAIL (Actual: -1, Expected: -8) (unittest2.c:138)
Test player 1 with 7 deck cards, 1 hand cards, 0 discard cards, using card 1: FAIL (Actual: 1, Expected: 8) (unittest2.c:138)
Test player 1 with 7 deck cards, 1 hand cards, 0 discard cards, using card 2: FAIL (Actual: 3, Expected: 24) (unittest2.c:138)
Test player 1 with 7 deck cards, 1 hand cards, 0 discard cards, using card 3: FAIL (Actual: 6, Expected: 48) (unittest2.c:138)
Test player 1 with 7 deck cards, 1 hand cards, 0 discard cards, using card 16: FAIL (Actual: 1, Expected: 8) (unittest2.c:138)
Test player 1 with 7 deck cards, 1 hand cards, 0 discard cards, using card 10: PASS
Test player 1 with 7 deck cards, 1 hand cards, 1 discard cards, using mixed cards: FAIL (Actual: -3, Expected: 7) (unittest2.c:100)
Test player 1 with 7 deck cards, 1 hand cards, 1 discard cards, using card 0: FAIL (Actual: -3, Expected: -9) (unittest2.c:138)
Test player 1 with 7 deck cards, 1 hand cards, 1 discard cards, using card 1: FAIL (Actual: 3, Expected: 9) (unittest2.c:138)
Test player 1 with 7 deck cards, 1 hand cards, 1 discard cards, using card 2: FAIL (Actual: 9, Expected: 27) (unittest2.c:138)
Test player 1 with 7 deck cards, 1 hand cards, 1 discard cards, using card 3: FAIL (Actual: 18, Expected: 54) (unittest2.c:138)
Test player 1 with 7 deck cards, 1 hand cards, 1 discard cards, using card 16: FAIL (Actual: 3, Expected: 9) (unittest2.c:138)
Test player 1 with 7 deck cards, 1 hand cards, 1 discard cards, using card 10: PASS
Test player 1 with 7 deck cards, 1 hand cards, 2 discard cards, using mixed cards: FAIL (Actual: -1, Expected: 9) (unittest2.c:100)
Test player 1 with 7 deck cards, 1 hand cards, 2 discard cards, using card 0: FAIL (Actual: -5, Expected: -10) (unittest2.c:138)
Test player 1 with 7 deck cards, 1 hand cards, 2 discard cards, using card 1: FAIL (Actual: 5, Expected: 10) (unittest2.c:138)
Test player 1 with 7 deck cards, 1 hand cards, 2 discard cards, using card 2: FAIL (Actual: 15, Expected: 30) (unittest2.c:138)
Test player 1 with 7 deck cards, 1 hand cards, 2 discard cards, using card 3: FAIL (Actual: 30, Expected: 60) (unittest2.c:138)
Test player 1 with 7 deck cards, 1 hand cards, 2 discard cards, using card 16: FAIL (Actual: 5, Expected: 10) (unittest2.c:138)
Test player 1 with 7 deck cards, 1 hand cards, 2 discard cards, using card 10: FAIL (Actual: 0, Expected: 10) (unittest2.c:138)
Test player 1 with 7 deck cards, 1 hand cards, 3 discard cards, using mixed cards: FAIL (Actual: 5, Expected: 12) (unittest2.c:100)
Test player 1 with 7 deck cards, 1 hand cards, 3 discard cards, using card 0: FAIL (Actual: -7, Expected: -11) (unittest2.c:138)
Test player 1 with 7 deck cards, 1 hand cards, 3 discard cards, using card 1: FAIL (Actual: 7, Expected: 11) (unittest2.c:138)
Test player 1 with 7 deck cards, 1 hand cards, 3 discard cards, using card 2: FAIL (Actual: 21, Expected: 33) (unittest2.c:138)
Test player 1 with 7 deck cards, 1 hand cards, 3 discard cards, using card 3: FAIL (Actual: 42, Expected: 66) (unittest2.c:138)
Test player 1 with 7 deck cards, 1 hand cards, 3 discard cards, using card 16: FAIL (Actual: 7, Expected: 11) (unittest2.c:138)
Test player 1 with 7 deck cards, 1 hand cards, 3 discard cards, using card 10: FAIL (Actual: 0, Expected: 11) (unittest2.c:138)
Test player 1 with 7 deck cards, 1 hand cards, 4 discard cards, using mixed cards: FAIL (Actual: 17, Expected: 18) (unittest2.c:100)
Test player 1 with 7 deck cards, 1 hand cards, 4 discard cards, using card 0: FAIL (Actual: -9, Expected: -12) (unittest2.c:138)
Test player 1 with 7 deck cards, 1 hand cards, 4 discard cards, using card 1: FAIL (Actual: 9, Expected: 12) (unittest2.c:138)
Test player 1 with 7 deck cards, 1 hand cards, 4 discard cards, using card 2: FAIL (Actual: 27, Expected: 36) (unittest2.c:138)
Test player 1 with 7 deck cards, 1 hand cards, 4 discard cards, using card 3: FAIL (Actual: 54, Expected: 72) (unittest2.c:138)
Test player 1 with 7 deck cards, 1 hand cards, 4 discard cards, using card 16: FAIL (Actual: 9, Expected: 12) (unittest2.c:138)
Test player 1 with 7 deck cards, 1 hand cards, 4 discard cards, using card 10: FAIL (Actual: 0, Expected: 12) (unittest2.c:138)
Test player 1 with 7 deck cards, 2 hand cards, 0 discard cards, using mixed cards: FAIL (Actual: 0, Expected: 9) (unittest2.c:100)
Test player 1 with 7 deck cards, 2 hand cards, 0 discard cards, using card 0: FAIL (Actual: -2, Expected: -9) (unittest2.c:138)
Test player 1 with 7 deck cards, 2 hand cards, 0 discard cards, using card 1: FAIL (Actual: 2, Expected: 9) (unittest2.c:138)
Test player 1 with 7 deck cards, 2 hand cards, 0 discard cards, using card 2: FAIL (Actual: 6, Expected: 27) (unittest2.c:138)
Test player 1 with 7 deck cards, 2 hand cards, 0 discard cards, using card 3: FAIL (Actual: 12, Expected: 54) (unittest2.c:138)
Test player 1 with 7 deck cards, 2 hand cards, 0 discard cards, using card 16: FAIL (Actual: 2, Expected: 9) (unittest2.c:138)
Test player 1 with 7 deck cards, 2 hand cards, 0 discard cards, using card 10: PASS
Test player 1 with 7 deck cards, 2 hand cards, 1 discard cards, using mixed cards: FAIL (Actual: -2, Expected: 9) (unittest2.c:100)
Test player 1 with 7 deck cards, 2 hand cards, 1 discard cards, using card 0: FAIL (Actual: -4, Expected: -10) (unittest2.c:138)
Test player 1 with 7 deck cards, 2 hand cards, 1 discard cards, using card 1: FAIL (Actual: 4, Expected: 10) (unittest2.c:138)
Test player 1 with 7 deck cards, 2 hand cards, 1 discard cards, using card 2: FAIL (Actual: 12, Expected: 30) (unittest2.c:138)
Test player 1 with 7 deck cards, 2 hand cards, 1 discard cards, using card 3: FAIL (Actual: 24, Expected: 60) (unittest2.c:138)
Test player 1 with 7 deck cards, 2 hand cards, 1 discard cards, using card 16: FAIL (Actual: 4, Expected: 10) (unittest2.c:138)
Test player 1 with 7 deck cards, 2 hand cards, 1 discard cards, using card 10: FAIL (Actual: 0, Expected: 10) (unittest2.c:138)
Test player 1 with 7 deck cards, 2 hand cards, 2 discard cards, using mixed cards: FAIL (Actual: 0, Expected: 10) (unittest2.c:100)
Test player 1 with 7 deck cards, 2 hand cards, 2 discard cards, using card 0: FAIL (Actual: -6, Expected: -11) (unittest2.c:138)
Test player 1 with 7 deck cards, 2 hand cards, 2 discard cards, using card 1: FAIL (Actual: 6, Expected: 11) (unittest2.c:138)
Test player 1 with 7 deck cards, 2 hand cards, 2 discard cards, using card 2: FAIL (Actual: 18, Expected: 33) (unittest2.c:138)
Test player 1 with 7 deck cards, 2 hand cards, 2 discard cards, using card 3: FAIL (Actual: 36, Expected: 66) (unittest2.c:138)
Test player 1 with 7 deck cards, 2 hand cards, 2 discard cards, using card 16: FAIL (Actual: 6, Expected: 11) (unittest2.c:138)
Test player 1 with 7 deck cards, 2 hand cards, 2 discard cards, using card 10: FAIL (Actual: 0, Expected: 11) (unittest2.c:138)
Test player 1 with 7 deck cards, 2 hand cards, 3 discard cards, using mixed cards: FAIL (Actual: 6, Expected: 13) (unittest2.c:100)
Test player 1 with 7 deck cards, 2 hand cards, 3 discard cards, using card 0: FAIL (Actual: -8, Expected: -12) (unittest2.c:138)
Test player 1 with 7 deck cards, 2 hand cards, 3 discard cards, using card 1: FAIL (Actual: 8, Expected: 12) (unittest2.c:138)
Test player 1 with 7 deck cards, 2 hand cards, 3 discard cards, using card 2: FAIL (Actual: 24, Expected: 36) (unittest2.c:138)
Test player 1 with 7 deck cards, 2 hand cards, 3 discard cards, using card 3: FAIL (Actual: 48, Expected: 72) (unittest2.c:138)
Test player 1 with 7 deck cards, 2 hand cards, 3 discard cards, using card 16: FAIL (Actual: 8, Expected: 12) (unittest2.c:138)
Test player 1 with 7 deck cards, 2 hand cards, 3 discard cards, using card 10: FAIL (Actual: 0, Expected: 12) (unittest2.c:138)
Test player 1 with 7 deck cards, 2 hand cards, 4 discard cards, using mixed cards: FAIL (Actual: 18, Expected: 19) (unittest2.c:100)
Test player 1 with 7 deck cards, 2 hand cards, 4 discard cards, using card 0: FAIL (Actual: -10, Expected: -13) (unittest2.c:138)
Test player 1 with 7 deck cards, 2 hand cards, 4 discard cards, using card 1: FAIL (Actual: 10, Expected: 13) (unittest2.c:138)
Test player 1 with 7 deck cards, 2 hand cards, 4 discard cards, using card 2: FAIL (Actual: 30, Expected: 39) (unittest2.c:138)
Test player 1 with 7 deck cards, 2 hand cards, 4 discard cards, using card 3: FAIL (Actual: 60, Expected: 78) (unittest2.c:138)
Test player 1 with 7 deck cards, 2 hand cards, 4 discard cards, using card 16: FAIL (Actual: 10, Expected: 13) (unittest2.c:138)
Test player 1 with 7 deck cards, 2 hand cards, 4 discard cards, using card 10: FAIL (Actual: 0, Expected: 13) (unittest2.c:138)
Test player 1 with 7 deck cards, 3 hand cards, 0 discard cards, using mixed cards: FAIL (Actual: 3, Expected: 13) (unittest2.c:100)
Test player 1 with 7 deck cards, 3 hand cards, 0 discard cards, using card 0: FAIL (Actual: -3, Expected: -10) (unittest2.c:138)
Test player 1 with 7 deck cards, 3 hand cards, 0 discard cards, using card 1: FAIL (Actual: 3, Expected: 10) (unittest2.c:138)
Test player 1 with 7 deck cards, 3 hand cards, 0 discard cards, using card 2: FAIL (Actual: 9, Expected: 30) (unittest2.c:138)
Test player 1 with 7 deck cards, 3 hand cards, 0 discard cards, using card 3: FAIL (Actual: 18, Expected: 60) (unittest2.c:138)
Test player 1 with 7 deck cards, 3 hand cards, 0 discard cards, using card 16: FAIL (Actual: 3, Expected: 10) (unittest2.c:138)
Test player 1 with 7 deck cards, 3 hand cards, 0 discard cards, using card 10: FAIL (Actual: 0, Expected: 10) (unittest2.c:138)
Test player 1 with 7 deck cards, 3 hand cards, 1 discard cards, using mixed cards: FAIL (Actual: 1, Expected: 12) (unittest2.c:100)
Test player 1 with 7 deck cards, 3 hand cards, 1 discard cards, using card 0: FAIL (Actual: -5, Expected: -11) (unittest2.c:138)
Test player 1 with 7 deck cards, 3 hand cards, 1 discard cards, using card 1: FAIL (Actual: 5, Expected: 11) (unittest2.c:138)
Test player 1 with 7 deck cards, 3 hand cards, 1 discard cards, using card 2: FAIL (Actual: 15, Expected: 33) (unittest2.c:138)
Test player 1 with 7 deck cards, 3 hand cards, 1 discard cards, using card 3: FAIL (Actual: 30, Expected: 66) (unittest2.c:138)
Test player 1 with 7 deck cards, 3 hand cards, 1 discard cards, using card 16: FAIL (Actual: 5, Expected: 11) (unittest2.c:138)
Test player 1 with 7 deck cards, 3 hand cards, 1 discard cards, using card 10: FAIL (Actual: 0, Expected: 11) (unittest2.c:138)
Test player 1 with 7 deck cards, 3 hand cards, 2 discard cards, using mixed cards: FAIL (Actual: 3, Expected: 13) (unittest2.c:100)
Test player 1 with 7 deck cards, 3 hand cards, 2 discard cards, using card 0: FAIL (Actual: -7, Expected: -12) (unittest2.c:138)
Test player 1 with 7 deck cards, 3 hand cards, 2 discard cards, using card 1: FAIL (Actual: 7, Expected: 12) (unittest2.c:138)
Test player 1 with 7 deck cards, 3 hand cards, 2 discard cards, using card 2: FAIL (Actual: 21, Expected: 36) (unittest2.c:138)
Test player 1 with 7 deck cards, 3 hand cards, 2 discard cards, using card 3: FAIL (Actual: 42, Expected: 72) (unittest2.c:138)
Test player 1 with 7 deck cards, 3 hand cards, 2 discard cards, using card 16: FAIL (Actual: 7, Expected: 12) (unittest2.c:138)
Test player 1 with 7 deck cards, 3 hand cards, 2 discard cards, using card 10: FAIL (Actual: 0, Expected: 12) (unittest2.c:138)
Test player 1 with 7 deck cards, 3 hand cards, 3 discard cards, using mixed cards: FAIL (Actual: 9, Expected: 16) (unittest2.c:100)
Test player 1 with 7 deck cards, 3 hand cards, 3 discard cards, using card 0: FAIL (Actual: -9, Expected: -13) (unittest2.c:138)
Test player 1 with 7 deck cards, 3 hand cards, 3 discard cards, using card 1: FAIL (Actual: 9, Expected: 13) (unittest2.c:138)
Test player 1 with 7 deck cards, 3 hand cards, 3 discard cards, using card 2: FAIL (Actual: 27, Expected: 39) (unittest2.c:138)
Test player 1 with 7 deck cards, 3 hand cards, 3 discard cards, using card 3: FAIL (Actual: 54, Expected: 78) (unittest2.c:138)
Test player 1 with 7 deck cards, 3 hand cards, 3 discard cards, using card 16: FAIL (Actual: 9, Expected: 13) (unittest2.c:138)
Test player 1 with 7 deck cards, 3 hand cards, 3 discard cards, using card 10: FAIL (Actual: 0, Expected: 13) (unittest2.c:138)
Test player 1 with 7 deck cards, 3 hand cards, 4 discard cards, using mixed cards: FAIL (Actual: 21, Expected: 22) (unittest2.c:100)
Test player 1 with 7 deck cards, 3 hand cards, 4 discard cards, using card 0: FAIL (Actual: -11, Expected: -14) (unittest2.c:138)
Test player 1 with 7 deck cards, 3 hand cards, 4 discard cards, using card 1: FAIL (Actual: 11, Expected: 14) (unittest2.c:138)
Test player 1 with 7 deck cards, 3 hand cards, 4 discard cards, using card 2: FAIL (Actual: 33, Expected: 42) (unittest2.c:138)
Test player 1 with 7 deck cards, 3 hand cards, 4 discard cards, using card 3: FAIL (Actual: 66, Expected: 84) (unittest2.c:138)
Test player 1 with 7 deck cards, 3 hand cards, 4 discard cards, using card 16: FAIL (Actual: 11, Expected: 14) (unittest2.c:138)
Test player 1 with 7 deck cards, 3 hand cards, 4 discard cards, using card 10: FAIL (Actual: 0, Expected: 14) (unittest2.c:138)
Test player 1 with 7 deck cards, 4 hand cards, 0 discard cards, using mixed cards: FAIL (Actual: 9, Expected: 19) (unittest2.c:100)
Test player 1 with 7 deck cards, 4 hand cards, 0 discard cards, using card 0: FAIL (Actual: -4, Expected: -11) (unittest2.c:138)
Test player 1 with 7 deck cards, 4 hand cards, 0 discard cards, using card 1: FAIL (Actual: 4, Expected: 11) (unittest2.c:138)
Test player 1 with 7 deck cards, 4 hand cards, 0 discard cards, using card 2: FAIL (Actual: 12, Expected: 33) (unittest2.c:138)
